onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stop_response	stopped	trial_type	worker_id	junk
388.927	0.561	-0.6262834645669292		0.0	motor_selective_stop_signal	-1.0	False		True		s619	True
400.44	0.561	-0.01628346456692918	100.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
402.996	0.561	0.010716535433070816	100.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
405.252	0.561	0.3027165354330708	100.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
407.504	0.561	-0.05728346456692918	100.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
409.86	0.561	0.056716535433070814	100.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
412.113	0.561	-0.6262834645669292	100.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s619	True
414.768	0.561	-0.6262834645669292	100.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s619	True
417.119	0.561	0.029716535433070818	100.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
419.573	0.561	-0.1372834645669292	100.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
421.924	0.561	0.010716535433070816	100.0	0.0	motor_selective_stop_signal	71.0	False	89.0	False	crit_stop_failure	s619	True
424.177	0.561	0.025716535433070817	50.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
426.431	0.561	0.1777165354330708	50.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s619	False
428.686	0.561	-0.012283464566929183	0.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
430.939	0.561	0.06871653543307081	0.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s619	False
433.293	0.561	-0.6262834645669292	0.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s619	True
436.648	0.561	0.1797165354330708	0.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
439.2	0.561	0.12171653543307082	0.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s619	False
441.952	0.561	-0.07628346456692918	0.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
