,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,text,time_elapsed,trial_id,trial_type,worker_id
140,PA_with_intermediate,,"0,0,0,1,0,0,2,0,0",practice,ward_and_allport,"0,0,0,1,0,0,2,3,0",89,3.0,3.0,"89,71,82",9.0,,948,"0,0,0,1,2,3,0,0,0",,168900,to_hand,poldrack-single-stim,s061
141,PA_with_intermediate,,"0,0,0,1,0,0,2,3,0",practice,ward_and_allport,"0,0,0,1,0,0,2,3,0",82,3.0,3.0,"89,71,82",9.0,,482,"0,0,0,1,2,3,0,0,0",,169384,to_board,poldrack-single-stim,s061
142,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,8620.0,-1,,,171396,feedback,poldrack-single-stim,s061
143,PA_with_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"0,0,0,1,3,0,2,0,0",71,3.0,1.0,71,10.0,,2087,"0,0,0,1,2,3,0,0,0",,173494,to_hand,poldrack-single-stim,s061
144,PA_with_intermediate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"0,0,0,1,3,0,2,0,0",89,3.0,1.0,"89,71,82",10.0,,1595,"0,0,0,1,2,3,0,0,0",,175092,to_board,poldrack-single-stim,s061
145,PA_with_intermediate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"0,0,0,1,3,0,2,0,0",71,3.0,2.0,"89,71",10.0,,524,"0,0,0,1,2,3,0,0,0",,175628,to_hand,poldrack-single-stim,s061
146,PA_with_intermediate,,"3,0,0,1,0,0,2,0,0",practice,ward_and_allport,"0,0,0,1,3,0,2,0,0",82,3.0,2.0,"89,71,82",10.0,,435,"0,0,0,1,2,3,0,0,0",,176064,to_board,poldrack-single-stim,s061
147,PA_with_intermediate,,"0,0,0,1,0,0,2,0,0",practice,ward_and_allport,"0,0,0,1,3,0,2,0,0",89,3.0,3.0,"89,71,82",10.0,,631,"0,0,0,1,2,3,0,0,0",,176706,to_hand,poldrack-single-stim,s061
148,PA_with_intermediate,,"0,0,0,1,3,0,2,0,0",practice,ward_and_allport,"0,0,0,1,3,0,2,0,0",71,3.0,3.0,"89,71,82",10.0,,1098,"0,0,0,1,2,3,0,0,0",,177807,to_board,poldrack-single-stim,s061
149,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,8425.0,-1,,,179820,feedback,poldrack-single-stim,s061
150,PA_without_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",82,3.0,1.0,82,11.0,,4364,"0,0,0,0,0,0,1,2,3",,184195,to_hand,poldrack-single-stim,s061
151,PA_without_intermediate,,"3,0,0,0,0,0,1,2,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",89,3.0,1.0,"89,71,82",11.0,,404,"0,0,0,0,0,0,1,2,3",,184601,to_board,poldrack-single-stim,s061
152,PA_without_intermediate,,"3,0,0,0,0,0,1,0,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",82,3.0,2.0,"89,82",11.0,,984,"0,0,0,0,0,0,1,2,3",,185598,to_hand,poldrack-single-stim,s061
153,PA_without_intermediate,,"3,0,0,2,0,0,1,0,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",71,3.0,2.0,"89,71,82",11.0,,596,"0,0,0,0,0,0,1,2,3",,186197,to_board,poldrack-single-stim,s061
154,PA_without_intermediate,,"3,0,0,2,0,0,0,0,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",82,3.0,3.0,"89,71,82",11.0,,2062,"0,0,0,0,0,0,1,2,3",,188267,to_hand,poldrack-single-stim,s061
155,PA_without_intermediate,,"3,1,0,2,0,0,0,0,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",89,3.0,3.0,"89,71,82",11.0,,554,"0,0,0,0,0,0,1,2,3",,188823,to_board,poldrack-single-stim,s061
156,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,11421.0,-1,,,191242,feedback,poldrack-single-stim,s061
157,PA_with_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",89,3.0,1.0,89,12.0,,3945,"1,2,3,0,0,0,0,0,0",,195201,to_hand,poldrack-single-stim,s061
158,PA_with_intermediate,,"1,2,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",71,3.0,1.0,"89,71,82",12.0,,402,"1,2,3,0,0,0,0,0,0",,195604,to_board,poldrack-single-stim,s061
159,PA_with_intermediate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",89,3.0,2.0,"89,71",12.0,,657,"1,2,3,0,0,0,0,0,0",,196272,to_hand,poldrack-single-stim,s061
160,PA_with_intermediate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",82,3.0,2.0,"89,71,82",12.0,,470,"1,2,3,0,0,0,0,0,0",,196744,to_board,poldrack-single-stim,s061
161,PA_with_intermediate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",71,3.0,3.0,"89,71,82",12.0,,1322,"1,2,3,0,0,0,0,0,0",,198079,to_hand,poldrack-single-stim,s061
162,PA_with_intermediate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",89,3.0,3.0,"89,71,82",12.0,,435,"1,2,3,0,0,0,0,0,0",,198517,to_board,poldrack-single-stim,s061
163,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,11057.0,-1,,,202299,feedback,poldrack-single-stim,s061
164,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",82,3.0,1.0,82,13.0,,2367,"0,0,0,0,0,0,1,2,3",,204681,to_hand,poldrack-single-stim,s061
165,PA_with_intermediate,,"0,0,0,3,0,0,1,2,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",71,3.0,1.0,"89,71,82",13.0,,1267,"0,0,0,0,0,0,1,2,3",,205950,to_board,poldrack-single-stim,s061
166,PA_with_intermediate,,"0,0,0,3,0,0,1,0,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",82,3.0,2.0,"71,82",13.0,,3314,"0,0,0,0,0,0,1,2,3",,209276,to_hand,poldrack-single-stim,s061
167,PA_with_intermediate,,"2,0,0,3,0,0,1,0,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",89,3.0,2.0,"89,71,82",13.0,,576,"0,0,0,0,0,0,1,2,3",,209854,to_board,poldrack-single-stim,s061
168,PA_with_intermediate,,"2,0,0,0,0,0,1,0,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",71,3.0,3.0,"89,71,82",13.0,,426,"0,0,0,0,0,0,1,2,3",,210291,to_hand,poldrack-single-stim,s061
169,PA_with_intermediate,,"2,3,0,0,0,0,1,0,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",89,3.0,3.0,"89,71,82",13.0,,344,"0,0,0,0,0,0,1,2,3",,210637,to_board,poldrack-single-stim,s061
170,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,11030.0,-1,,,213329,feedback,poldrack-single-stim,s061
171,PA_without_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"2,0,0,3,1,0,0,0,0",82,3.0,1.0,82,14.0,,3363,"0,0,0,0,0,0,1,2,3",,216704,to_hand,poldrack-single-stim,s061
172,PA_without_intermediate,,"0,0,0,3,0,0,1,2,0",practice,ward_and_allport,"2,0,0,3,1,0,0,0,0",71,3.0,1.0,"89,71,82",14.0,,1055,"0,0,0,0,0,0,1,2,3",,217763,to_board,poldrack-single-stim,s061
173,PA_without_intermediate,,"0,0,0,3,0,0,1,0,0",practice,ward_and_allport,"2,0,0,3,1,0,0,0,0",82,3.0,2.0,"71,82",14.0,,1505,"0,0,0,0,0,0,1,2,3",,219281,to_hand,poldrack-single-stim,s061
174,PA_without_intermediate,,"2,0,0,3,0,0,1,0,0",practice,ward_and_allport,"2,0,0,3,1,0,0,0,0",89,3.0,2.0,"89,71,82",14.0,,570,"0,0,0,0,0,0,1,2,3",,219854,to_board,poldrack-single-stim,s061
175,PA_without_intermediate,,"2,0,0,3,0,0,0,0,0",practice,ward_and_allport,"2,0,0,3,1,0,0,0,0",82,3.0,3.0,"89,71,82",14.0,,862,"0,0,0,0,0,0,1,2,3",,220728,to_hand,poldrack-single-stim,s061
176,PA_without_intermediate,,"2,0,0,3,1,0,0,0,0",practice,ward_and_allport,"2,0,0,3,1,0,0,0,0",71,3.0,3.0,"89,71,82",14.0,,366,"0,0,0,0,0,0,1,2,3",,221096,to_board,poldrack-single-stim,s061
177,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,11003.0,-1,,,224332,feedback,poldrack-single-stim,s061
178,,,,,ward_and_allport,,-1,,,none,,,-1,,,229336,reminder,poldrack-single-stim,s061
