,Unnamed: 0,Unnamed: 0.1,CTI,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_color,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
160,160,539,900.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",550.0,orange,2.0,color,stay,,406751,stim,63.0,poldrack-single-stim,s061
161,161,542,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",960.0,orange,4.0,magnitude,switch,,409793,stim,64.0,poldrack-single-stim,s061
162,162,545,100.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",1180.0,orange,6.0,magnitude,stay,,411900,stim,65.0,poldrack-single-stim,s061
163,163,548,900.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",795.0,orange,9.0,magnitude,stay,,414807,stim,66.0,poldrack-single-stim,s061
164,164,551,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",659.0,orange,3.0,magnitude,stay,,418260,stim,67.0,poldrack-single-stim,s061
165,165,554,100.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",969.0,#1F45FC,4.0,magnitude,stay,,420503,stim,68.0,poldrack-single-stim,s061
166,166,557,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",655.0,orange,3.0,color,switch,,423154,stim,69.0,poldrack-single-stim,s061
167,167,560,900.0,False,71.0,Magnitude,,test,twobytwo,89.0,"89,71",1044.0,#1F45FC,3.0,magnitude,switch,,426741,stim,70.0,poldrack-single-stim,s061
168,168,563,100.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",1142.0,#1F45FC,7.0,magnitude,stay,,428848,stim,71.0,poldrack-single-stim,s061
169,169,566,100.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",1667.0,#1F45FC,4.0,magnitude,stay,,431230,stim,72.0,poldrack-single-stim,s061
170,170,569,100.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",1280.0,orange,6.0,magnitude,stay,,434424,stim,73.0,poldrack-single-stim,s061
171,171,572,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",642.0,#1F45FC,2.0,color,switch,,437332,stim,74.0,poldrack-single-stim,s061
172,172,575,100.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",731.0,#1F45FC,8.0,color,stay,,439576,stim,75.0,poldrack-single-stim,s061
173,173,578,900.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",681.0,#1F45FC,1.0,color,stay,,442623,stim,76.0,poldrack-single-stim,s061
174,174,581,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",1451.0,#1F45FC,8.0,magnitude,switch,,444728,stim,77.0,poldrack-single-stim,s061
175,175,584,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",987.0,orange,6.0,color,switch,,447107,stim,78.0,poldrack-single-stim,s061
176,176,587,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",748.0,orange,1.0,magnitude,switch,,450016,stim,79.0,poldrack-single-stim,s061
177,177,588,,,,,,,twobytwo,-1.0,none,-1.0,,,,,,460020,rest_block,,poldrack-single-stim,s061
178,178,593,100.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",1265.0,#1F45FC,8.0,magnitude,stay,,465776,stim,0.0,poldrack-single-stim,s061
179,179,596,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",851.0,orange,7.0,color,switch,,468020,stim,1.0,poldrack-single-stim,s061
180,180,599,900.0,False,71.0,Magnitude,,test,twobytwo,89.0,"89,71",987.0,orange,3.0,magnitude,switch,,471469,stim,2.0,poldrack-single-stim,s061
181,181,602,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",1005.0,orange,2.0,color,switch,,473577,stim,3.0,poldrack-single-stim,s061
182,182,605,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",611.0,#1F45FC,8.0,magnitude,switch,,476622,stim,4.0,poldrack-single-stim,s061
183,183,608,100.0,True,71.0,High-Low,stay,test,twobytwo,71.0,"89,71",1316.0,#1F45FC,2.0,magnitude,stay,,478864,stim,5.0,poldrack-single-stim,s061
184,184,611,100.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",1060.0,orange,9.0,magnitude,stay,,481106,stim,6.0,poldrack-single-stim,s061
185,185,614,900.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",611.0,orange,3.0,magnitude,stay,,484013,stim,7.0,poldrack-single-stim,s061
186,186,617,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",890.0,orange,8.0,color,switch,,486257,stim,8.0,poldrack-single-stim,s061
187,187,620,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",617.0,orange,7.0,magnitude,switch,,489166,stim,9.0,poldrack-single-stim,s061
188,188,623,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",468.0,#1F45FC,2.0,color,switch,,492213,stim,10.0,poldrack-single-stim,s061
189,189,626,100.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",773.0,orange,1.0,color,stay,,495135,stim,11.0,poldrack-single-stim,s061
190,190,629,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",604.0,#1F45FC,2.0,magnitude,switch,,498180,stim,12.0,poldrack-single-stim,s061
191,191,632,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",522.0,#1F45FC,8.0,color,switch,,501088,stim,13.0,poldrack-single-stim,s061
192,192,635,100.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",883.0,#1F45FC,8.0,color,stay,,503195,stim,14.0,poldrack-single-stim,s061
193,193,638,100.0,False,89.0,Magnitude,,test,twobytwo,71.0,"89,71",1032.0,orange,7.0,magnitude,switch,,505572,stim,15.0,poldrack-single-stim,s061
194,194,641,100.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",1167.0,orange,3.0,magnitude,stay,,507680,stim,16.0,poldrack-single-stim,s061
195,195,644,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",1055.0,orange,9.0,color,switch,,509788,stim,17.0,poldrack-single-stim,s061
196,196,647,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",999.0,orange,3.0,magnitude,switch,,512694,stim,18.0,poldrack-single-stim,s061
197,197,650,100.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",1132.0,orange,9.0,magnitude,stay,,515207,stim,19.0,poldrack-single-stim,s061
198,198,653,900.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",524.0,#1F45FC,2.0,color,switch,,518385,stim,20.0,poldrack-single-stim,s061
199,199,656,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",618.0,orange,9.0,magnitude,switch,,521430,stim,21.0,poldrack-single-stim,s061
200,200,659,900.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",780.0,#1F45FC,7.0,magnitude,stay,,524336,stim,22.0,poldrack-single-stim,s061
201,201,662,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",1149.0,#1F45FC,7.0,color,switch,,526443,stim,23.0,poldrack-single-stim,s061
202,202,665,100.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",701.0,orange,4.0,color,stay,,528686,stim,24.0,poldrack-single-stim,s061
203,203,668,900.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",616.0,orange,2.0,color,stay,,531591,stim,25.0,poldrack-single-stim,s061
204,204,671,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",870.0,orange,2.0,magnitude,switch,,534636,stim,26.0,poldrack-single-stim,s061
205,205,674,100.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",1037.0,orange,8.0,magnitude,stay,,537151,stim,27.0,poldrack-single-stim,s061
206,206,677,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",612.0,#1F45FC,4.0,color,switch,,540195,stim,28.0,poldrack-single-stim,s061
207,207,680,100.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",736.0,orange,4.0,color,stay,,542301,stim,29.0,poldrack-single-stim,s061
208,208,683,100.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",1016.0,orange,4.0,color,stay,,544543,stim,30.0,poldrack-single-stim,s061
209,209,686,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",714.0,orange,4.0,magnitude,switch,,547723,stim,31.0,poldrack-single-stim,s061
210,210,689,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",635.0,orange,9.0,color,switch,,550630,stim,32.0,poldrack-single-stim,s061
211,211,692,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",769.0,orange,2.0,color,stay,,553146,stim,33.0,poldrack-single-stim,s061
212,212,695,900.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",485.0,#1F45FC,3.0,color,stay,,556052,stim,34.0,poldrack-single-stim,s061
213,213,698,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",1249.0,orange,3.0,magnitude,switch,,558294,stim,35.0,poldrack-single-stim,s061
214,214,701,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",1348.0,orange,3.0,color,switch,,560809,stim,36.0,poldrack-single-stim,s061
215,215,704,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",704.0,#1F45FC,1.0,magnitude,switch,,563853,stim,37.0,poldrack-single-stim,s061
216,216,707,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",605.0,#1F45FC,4.0,color,switch,,567168,stim,38.0,poldrack-single-stim,s061
217,217,710,100.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",815.0,orange,6.0,color,stay,,569411,stim,39.0,poldrack-single-stim,s061
218,218,713,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",688.0,orange,8.0,magnitude,switch,,572320,stim,40.0,poldrack-single-stim,s061
219,219,716,900.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",725.0,orange,9.0,magnitude,stay,,575499,stim,41.0,poldrack-single-stim,s061
220,220,719,100.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",883.0,#1F45FC,9.0,magnitude,stay,,577606,stim,42.0,poldrack-single-stim,s061
221,221,722,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",496.0,#1F45FC,4.0,magnitude,stay,,580787,stim,43.0,poldrack-single-stim,s061
222,222,725,900.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",668.0,#1F45FC,8.0,magnitude,stay,,583966,stim,44.0,poldrack-single-stim,s061
223,223,728,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",1151.0,#1F45FC,4.0,color,switch,,587026,stim,45.0,poldrack-single-stim,s061
224,224,731,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",1187.0,#1F45FC,6.0,magnitude,switch,,589813,stim,46.0,poldrack-single-stim,s061
225,225,734,900.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",653.0,#1F45FC,8.0,magnitude,stay,,592856,stim,47.0,poldrack-single-stim,s061
226,226,737,900.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",669.0,#1F45FC,8.0,magnitude,stay,,596034,stim,48.0,poldrack-single-stim,s061
227,227,740,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",536.0,orange,3.0,color,switch,,599213,stim,49.0,poldrack-single-stim,s061
228,228,743,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",614.0,#1F45FC,9.0,magnitude,switch,,602256,stim,50.0,poldrack-single-stim,s061
229,229,746,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",676.0,orange,2.0,magnitude,stay,,605570,stim,51.0,poldrack-single-stim,s061
230,230,749,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",509.0,orange,7.0,color,switch,,608612,stim,52.0,poldrack-single-stim,s061
231,231,752,100.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",961.0,#1F45FC,4.0,color,stay,,610854,stim,53.0,poldrack-single-stim,s061
232,232,755,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",1021.0,#1F45FC,9.0,magnitude,switch,,612961,stim,54.0,poldrack-single-stim,s061
233,233,758,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",527.0,orange,1.0,magnitude,stay,,615868,stim,55.0,poldrack-single-stim,s061
234,234,761,900.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",492.0,orange,1.0,magnitude,stay,,618774,stim,56.0,poldrack-single-stim,s061
235,235,764,900.0,True,71.0,High-Low,stay,test,twobytwo,71.0,"89,71",542.0,orange,3.0,magnitude,stay,,621681,stim,57.0,poldrack-single-stim,s061
236,236,767,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",835.0,orange,7.0,color,switch,,623787,stim,58.0,poldrack-single-stim,s061
237,237,770,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",881.0,#1F45FC,2.0,magnitude,switch,,626965,stim,59.0,poldrack-single-stim,s061
238,238,773,100.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",822.0,orange,2.0,magnitude,stay,,629479,stim,60.0,poldrack-single-stim,s061
239,239,776,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",869.0,orange,1.0,color,switch,,631588,stim,61.0,poldrack-single-stim,s061
240,240,779,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",1133.0,orange,6.0,magnitude,switch,,633831,stim,62.0,poldrack-single-stim,s061
241,241,782,900.0,True,71.0,High-Low,stay,test,twobytwo,71.0,"89,71",599.0,orange,2.0,magnitude,stay,,636738,stim,63.0,poldrack-single-stim,s061
242,242,785,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",536.0,orange,4.0,color,switch,,639782,stim,64.0,poldrack-single-stim,s061
243,243,788,100.0,True,71.0,Orange-Blue,stay,test,twobytwo,71.0,"89,71",869.0,orange,6.0,color,stay,,642432,stim,65.0,poldrack-single-stim,s061
244,244,791,900.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",582.0,orange,9.0,color,stay,,646019,stim,66.0,poldrack-single-stim,s061
245,245,794,900.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",529.0,orange,3.0,color,stay,,650016,stim,67.0,poldrack-single-stim,s061
246,246,797,100.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",839.0,#1F45FC,4.0,color,stay,,652260,stim,68.0,poldrack-single-stim,s061
247,247,800,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",989.0,orange,3.0,magnitude,switch,,654909,stim,69.0,poldrack-single-stim,s061
248,248,803,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",525.0,#1F45FC,3.0,color,switch,,657814,stim,70.0,poldrack-single-stim,s061
249,249,806,100.0,True,89.0,Orange-Blue,stay,test,twobytwo,89.0,"89,71",1079.0,#1F45FC,7.0,color,stay,,660063,stim,71.0,poldrack-single-stim,s061
250,250,809,100.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",850.0,#1F45FC,4.0,color,stay,,662170,stim,72.0,poldrack-single-stim,s061
251,251,812,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",1097.0,orange,6.0,color,stay,,664686,stim,73.0,poldrack-single-stim,s061
252,252,815,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",1147.0,#1F45FC,2.0,magnitude,switch,,667593,stim,74.0,poldrack-single-stim,s061
253,253,818,100.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",931.0,#1F45FC,8.0,magnitude,stay,,669701,stim,75.0,poldrack-single-stim,s061
254,254,821,900.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",993.0,#1F45FC,1.0,magnitude,stay,,672610,stim,76.0,poldrack-single-stim,s061
255,255,824,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",1041.0,#1F45FC,8.0,color,switch,,675397,stim,77.0,poldrack-single-stim,s061
256,256,827,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",1042.0,orange,6.0,magnitude,switch,,677776,stim,78.0,poldrack-single-stim,s061
257,257,830,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",511.0,orange,1.0,color,switch,,681091,stim,79.0,poldrack-single-stim,s061
258,258,8,900.0,True,71.0,High-Low,,practice,twobytwo,71.0,"89,71",804.0,#1F45FC,7.0,magnitude,switch,,-101035,stim,0.0,poldrack-categorize,s130
259,259,13,900.0,True,89.0,High-Low,stay,practice,twobytwo,89.0,"89,71",486.0,orange,2.0,magnitude,stay,,-96623,stim,1.0,poldrack-categorize,s130
260,260,18,900.0,True,89.0,Orange-Blue,,practice,twobytwo,89.0,"89,71",853.0,orange,9.0,color,switch,,-92212,stim,2.0,poldrack-categorize,s130
261,261,23,900.0,True,89.0,Color,switch,practice,twobytwo,89.0,"89,71",509.0,orange,8.0,color,stay,,-87800,stim,3.0,poldrack-categorize,s130
262,262,28,100.0,True,89.0,High-Low,,practice,twobytwo,89.0,"89,71",837.0,#1F45FC,1.0,magnitude,switch,,-84190,stim,4.0,poldrack-categorize,s130
263,263,33,900.0,True,71.0,High-Low,stay,practice,twobytwo,71.0,"89,71",858.0,orange,6.0,magnitude,stay,,-79778,stim,5.0,poldrack-categorize,s130
264,264,38,100.0,True,71.0,High-Low,stay,practice,twobytwo,71.0,"89,71",673.0,#1F45FC,7.0,magnitude,stay,,-76169,stim,6.0,poldrack-categorize,s130
265,265,43,100.0,True,89.0,Orange-Blue,,practice,twobytwo,89.0,"89,71",737.0,orange,7.0,color,switch,,-72557,stim,7.0,poldrack-categorize,s130
266,266,48,100.0,True,89.0,Color,switch,practice,twobytwo,89.0,"89,71",648.0,orange,8.0,color,stay,,-68945,stim,8.0,poldrack-categorize,s130
267,267,53,100.0,True,71.0,Orange-Blue,switch,practice,twobytwo,71.0,"89,71",1084.0,#1F45FC,4.0,color,stay,,-65336,stim,9.0,poldrack-categorize,s130
268,268,58,900.0,True,71.0,Color,switch,practice,twobytwo,71.0,"89,71",511.0,#1F45FC,7.0,color,stay,,-60923,stim,10.0,poldrack-categorize,s130
269,269,63,900.0,True,89.0,High-Low,,practice,twobytwo,89.0,"89,71",631.0,#1F45FC,3.0,magnitude,switch,,-56514,stim,11.0,poldrack-categorize,s130
270,270,68,100.0,True,89.0,High-Low,stay,practice,twobytwo,89.0,"89,71",697.0,orange,3.0,magnitude,stay,,-52903,stim,12.0,poldrack-categorize,s130
271,271,73,100.0,True,71.0,Orange-Blue,,practice,twobytwo,71.0,"89,71",919.0,#1F45FC,8.0,color,switch,,-49292,stim,13.0,poldrack-categorize,s130
272,272,78,100.0,True,71.0,Magnitude,,practice,twobytwo,71.0,"89,71",909.0,#1F45FC,6.0,magnitude,switch,,-45682,stim,14.0,poldrack-categorize,s130
273,273,83,900.0,True,71.0,Color,,practice,twobytwo,71.0,"89,71",700.0,#1F45FC,4.0,color,switch,,-41272,stim,15.0,poldrack-categorize,s130
274,274,107,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",1083.0,#1F45FC,7.0,magnitude,switch,,5751,stim,0.0,poldrack-single-stim,s130
275,275,110,100.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",778.0,orange,2.0,magnitude,stay,,8536,stim,1.0,poldrack-single-stim,s130
276,276,113,900.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",480.0,orange,9.0,magnitude,stay,,11986,stim,2.0,poldrack-single-stim,s130
277,277,116,900.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",476.0,orange,8.0,magnitude,stay,,15162,stim,3.0,poldrack-single-stim,s130
278,278,119,100.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",630.0,#1F45FC,1.0,magnitude,stay,,17539,stim,4.0,poldrack-single-stim,s130
279,279,122,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",410.0,orange,6.0,color,switch,,20851,stim,5.0,poldrack-single-stim,s130
280,280,125,100.0,True,71.0,Orange-Blue,stay,test,twobytwo,71.0,"89,71",645.0,#1F45FC,7.0,color,stay,,23091,stim,6.0,poldrack-single-stim,s130
281,281,128,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",456.0,orange,7.0,magnitude,switch,,26268,stim,7.0,poldrack-single-stim,s130
282,282,131,900.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",448.0,orange,8.0,magnitude,stay,,29174,stim,8.0,poldrack-single-stim,s130
283,283,134,900.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",678.0,#1F45FC,4.0,magnitude,stay,,32216,stim,9.0,poldrack-single-stim,s130
284,284,137,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",496.0,#1F45FC,7.0,magnitude,stay,,35392,stim,10.0,poldrack-single-stim,s130
285,285,140,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",968.0,#1F45FC,3.0,color,switch,,37498,stim,11.0,poldrack-single-stim,s130
286,286,143,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",924.0,orange,3.0,magnitude,switch,,40283,stim,12.0,poldrack-single-stim,s130
287,287,146,100.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",687.0,#1F45FC,8.0,magnitude,stay,,42389,stim,13.0,poldrack-single-stim,s130
288,288,149,100.0,False,71.0,Color,,test,twobytwo,89.0,"89,71",866.0,#1F45FC,6.0,color,switch,,44494,stim,14.0,poldrack-single-stim,s130
289,289,152,900.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",550.0,#1F45FC,4.0,color,stay,,47399,stim,15.0,poldrack-single-stim,s130
290,290,155,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",1153.0,orange,3.0,magnitude,switch,,49776,stim,16.0,poldrack-single-stim,s130
291,291,158,900.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",542.0,orange,2.0,color,switch,,52681,stim,17.0,poldrack-single-stim,s130
292,292,161,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",942.0,orange,4.0,magnitude,switch,,54786,stim,18.0,poldrack-single-stim,s130
293,293,164,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",574.0,#1F45FC,7.0,color,switch,,57692,stim,19.0,poldrack-single-stim,s130
294,294,167,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",860.0,#1F45FC,1.0,color,stay,,60478,stim,20.0,poldrack-single-stim,s130
295,295,170,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",719.0,#1F45FC,8.0,color,stay,,62581,stim,21.0,poldrack-single-stim,s130
296,296,173,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",1171.0,orange,7.0,magnitude,switch,,64822,stim,22.0,poldrack-single-stim,s130
297,297,176,100.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",916.0,#1F45FC,6.0,magnitude,stay,,67336,stim,23.0,poldrack-single-stim,s130
298,298,179,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",510.0,#1F45FC,8.0,magnitude,stay,,70377,stim,24.0,poldrack-single-stim,s130
299,299,182,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",810.0,#1F45FC,6.0,magnitude,stay,,73283,stim,25.0,poldrack-single-stim,s130
300,300,185,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",747.0,#1F45FC,8.0,color,switch,,76188,stim,26.0,poldrack-single-stim,s130
301,301,188,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",499.0,#1F45FC,7.0,magnitude,switch,,79636,stim,27.0,poldrack-single-stim,s130
302,302,191,100.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",763.0,orange,1.0,magnitude,stay,,81876,stim,28.0,poldrack-single-stim,s130
303,303,194,100.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",980.0,orange,4.0,magnitude,stay,,84525,stim,29.0,poldrack-single-stim,s130
304,304,197,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",621.0,#1F45FC,7.0,color,switch,,88111,stim,30.0,poldrack-single-stim,s130
305,305,200,900.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",598.0,#1F45FC,9.0,color,stay,,91015,stim,31.0,poldrack-single-stim,s130
306,306,203,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",663.0,orange,8.0,magnitude,switch,,94192,stim,32.0,poldrack-single-stim,s130
307,307,206,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",1244.0,orange,1.0,color,switch,,97385,stim,33.0,poldrack-single-stim,s130
308,308,209,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",837.0,#1F45FC,9.0,magnitude,switch,,99490,stim,34.0,poldrack-single-stim,s130
309,309,212,100.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",783.0,orange,4.0,magnitude,stay,,101731,stim,35.0,poldrack-single-stim,s130
310,310,215,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",992.0,orange,2.0,color,switch,,103973,stim,36.0,poldrack-single-stim,s130
311,311,218,900.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",466.0,#1F45FC,6.0,color,stay,,106877,stim,37.0,poldrack-single-stim,s130
312,312,221,100.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",659.0,#1F45FC,8.0,color,stay,,109255,stim,38.0,poldrack-single-stim,s130
313,313,224,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",482.0,orange,7.0,magnitude,switch,,112160,stim,39.0,poldrack-single-stim,s130
314,314,227,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",738.0,#1F45FC,8.0,color,switch,,114400,stim,40.0,poldrack-single-stim,s130
315,315,230,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",612.0,orange,7.0,magnitude,switch,,117440,stim,41.0,poldrack-single-stim,s130
