,Unnamed: 0,Unnamed: 0.1,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
1277,1277,233,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",392,,257887,probe,15.0,poldrack-single-stim,s483
1278,1278,236,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",330,,262028,probe,16.0,poldrack-single-stim,s483
1279,1279,239,BX,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",512,,266033,probe,17.0,poldrack-single-stim,s483
1280,1280,242,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",388,,270447,probe,18.0,poldrack-single-stim,s483
1281,1281,245,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",366,,275135,probe,19.0,poldrack-single-stim,s483
1282,1282,248,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",309,,279413,probe,20.0,poldrack-single-stim,s483
1283,1283,251,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",406,,283420,probe,21.0,poldrack-single-stim,s483
1284,1284,254,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",500,,287427,probe,22.0,poldrack-single-stim,s483
1285,1285,257,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",396,,291979,probe,23.0,poldrack-single-stim,s483
1286,1286,260,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",470,,297346,probe,24.0,poldrack-single-stim,s483
1287,1287,263,BX,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",464,,301354,probe,25.0,poldrack-single-stim,s483
1288,1288,266,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",319,,305633,probe,26.0,poldrack-single-stim,s483
1289,1289,269,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",367,,309912,probe,27.0,poldrack-single-stim,s483
1290,1290,272,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",456,,315278,probe,28.0,poldrack-single-stim,s483
1291,1291,275,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",536,,319555,probe,29.0,poldrack-single-stim,s483
1292,1292,278,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",316,,323697,probe,30.0,poldrack-single-stim,s483
1293,1293,281,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",296,,328656,probe,31.0,poldrack-single-stim,s483
1294,1294,284,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",390,,332798,probe,32.0,poldrack-single-stim,s483
1295,1295,287,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",413,,336804,probe,33.0,poldrack-single-stim,s483
1296,1296,290,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",348,,340948,probe,34.0,poldrack-single-stim,s483
1297,1297,293,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",397,,345090,probe,35.0,poldrack-single-stim,s483
1298,1298,296,BY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",667,,349777,probe,36.0,poldrack-single-stim,s483
1299,1299,299,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",399,,353784,probe,37.0,poldrack-single-stim,s483
1300,1300,302,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",441,,357927,probe,38.0,poldrack-single-stim,s483
1301,1301,305,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",436,,362071,probe,39.0,poldrack-single-stim,s483
1302,1302,306,,,,,dot_pattern_expectancy,-1.0,none,-1,,369576,rest_block,,poldrack-single-stim,s483
1303,1303,310,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",506,,377266,probe,0.0,poldrack-single-stim,s483
1304,1304,313,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1733,,382090,probe,1.0,poldrack-single-stim,s483
1305,1305,316,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",625,,386232,probe,2.0,poldrack-single-stim,s483
1306,1306,319,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",361,,390648,probe,3.0,poldrack-single-stim,s483
1307,1307,322,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",378,,396696,probe,4.0,poldrack-single-stim,s483
1308,1308,325,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",314,,400838,probe,5.0,poldrack-single-stim,s483
1309,1309,328,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",410,,404843,probe,6.0,poldrack-single-stim,s483
1310,1310,331,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",391,,408851,probe,7.0,poldrack-single-stim,s483
1311,1311,334,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",421,,413131,probe,8.0,poldrack-single-stim,s483
1312,1312,337,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",311,,418088,probe,9.0,poldrack-single-stim,s483
1313,1313,340,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",465,,422503,probe,10.0,poldrack-single-stim,s483
1314,1314,343,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",552,,426646,probe,11.0,poldrack-single-stim,s483
1315,1315,346,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",488,,430652,probe,12.0,poldrack-single-stim,s483
1316,1316,349,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",393,,434794,probe,13.0,poldrack-single-stim,s483
1317,1317,352,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",385,,438937,probe,14.0,poldrack-single-stim,s483
1318,1318,355,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",331,,443895,probe,15.0,poldrack-single-stim,s483
1319,1319,358,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",797,,447902,probe,16.0,poldrack-single-stim,s483
1320,1320,361,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",343,,451910,probe,17.0,poldrack-single-stim,s483
1321,1321,364,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",448,,456053,probe,18.0,poldrack-single-stim,s483
1322,1322,367,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",393,,460197,probe,19.0,poldrack-single-stim,s483
1323,1323,370,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",506,,464341,probe,20.0,poldrack-single-stim,s483
1324,1324,373,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",523,,468347,probe,21.0,poldrack-single-stim,s483
1325,1325,376,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",483,,472355,probe,22.0,poldrack-single-stim,s483
1326,1326,379,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",658,,476632,probe,23.0,poldrack-single-stim,s483
1327,1327,382,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",412,,481319,probe,24.0,poldrack-single-stim,s483
1328,1328,385,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",286,,485598,probe,25.0,poldrack-single-stim,s483
1329,1329,388,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",323,,489603,probe,26.0,poldrack-single-stim,s483
1330,1330,391,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",334,,493609,probe,27.0,poldrack-single-stim,s483
1331,1331,394,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",591,,497751,probe,28.0,poldrack-single-stim,s483
1332,1332,397,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",496,,502438,probe,29.0,poldrack-single-stim,s483
1333,1333,400,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",506,,507260,probe,30.0,poldrack-single-stim,s483
1334,1334,403,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",424,,511401,probe,31.0,poldrack-single-stim,s483
1335,1335,406,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",344,,516089,probe,32.0,poldrack-single-stim,s483
1336,1336,409,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",476,,520639,probe,33.0,poldrack-single-stim,s483
1337,1337,412,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",574,,524918,probe,34.0,poldrack-single-stim,s483
1338,1338,415,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",460,,528927,probe,35.0,poldrack-single-stim,s483
1339,1339,418,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",360,,533612,probe,36.0,poldrack-single-stim,s483
1340,1340,421,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",539,,538570,probe,37.0,poldrack-single-stim,s483
1341,1341,424,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",532,,542713,probe,38.0,poldrack-single-stim,s483
1342,1342,427,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",592,,547128,probe,39.0,poldrack-single-stim,s483
1343,1343,428,,,,,dot_pattern_expectancy,-1.0,none,-1,,554631,rest_block,,poldrack-single-stim,s483
1344,1344,432,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",599,,561915,probe,0.0,poldrack-single-stim,s483
1345,1345,435,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",682,,565920,probe,1.0,poldrack-single-stim,s483
1346,1346,438,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",443,,570878,probe,2.0,poldrack-single-stim,s483
1347,1347,441,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",571,,575158,probe,3.0,poldrack-single-stim,s483
1348,1348,444,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",406,,579572,probe,4.0,poldrack-single-stim,s483
1349,1349,447,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",441,,583988,probe,5.0,poldrack-single-stim,s483
1350,1350,450,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",456,,589082,probe,6.0,poldrack-single-stim,s483
1351,1351,453,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",598,,593089,probe,7.0,poldrack-single-stim,s483
1352,1352,456,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",283,,597097,probe,8.0,poldrack-single-stim,s483
1353,1353,459,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",276,,601105,probe,9.0,poldrack-single-stim,s483
1354,1354,462,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",339,,605247,probe,10.0,poldrack-single-stim,s483
1355,1355,465,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",296,,609797,probe,11.0,poldrack-single-stim,s483
1356,1356,468,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",416,,614076,probe,12.0,poldrack-single-stim,s483
1357,1357,471,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",298,,619172,probe,13.0,poldrack-single-stim,s483
1358,1358,474,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",510,,623179,probe,14.0,poldrack-single-stim,s483
1359,1359,477,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",397,,628138,probe,15.0,poldrack-single-stim,s483
1360,1360,480,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",501,,632282,probe,16.0,poldrack-single-stim,s483
1361,1361,483,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",677,,636424,probe,17.0,poldrack-single-stim,s483
1362,1362,486,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",331,,640429,probe,18.0,poldrack-single-stim,s483
1363,1363,489,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",338,,644571,probe,19.0,poldrack-single-stim,s483
1364,1364,492,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",397,,648578,probe,20.0,poldrack-single-stim,s483
1365,1365,495,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",557,,653264,probe,21.0,poldrack-single-stim,s483
1366,1366,498,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",419,,657272,probe,22.0,poldrack-single-stim,s483
1367,1367,501,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",365,,661687,probe,23.0,poldrack-single-stim,s483
1368,1368,504,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",540,,665830,probe,24.0,poldrack-single-stim,s483
1369,1369,507,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",287,,669971,probe,25.0,poldrack-single-stim,s483
1370,1370,510,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",397,,674114,probe,26.0,poldrack-single-stim,s483
1371,1371,513,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",332,,678120,probe,27.0,poldrack-single-stim,s483
1372,1372,516,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",302,,682670,probe,28.0,poldrack-single-stim,s483
1373,1373,519,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",575,,687357,probe,29.0,poldrack-single-stim,s483
1374,1374,522,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",506,,691499,probe,30.0,poldrack-single-stim,s483
1375,1375,525,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",539,,695779,probe,31.0,poldrack-single-stim,s483
1376,1376,528,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",289,,699786,probe,32.0,poldrack-single-stim,s483
1377,1377,531,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",277,,704200,probe,33.0,poldrack-single-stim,s483
1378,1378,534,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",456,,708751,probe,34.0,poldrack-single-stim,s483
1379,1379,537,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",415,,712893,probe,35.0,poldrack-single-stim,s483
1380,1380,540,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",506,,717173,probe,36.0,poldrack-single-stim,s483
1381,1381,543,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",644,,721314,probe,37.0,poldrack-single-stim,s483
1382,1382,546,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",272,,725593,probe,38.0,poldrack-single-stim,s483
1383,1383,549,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",390,,729600,probe,39.0,poldrack-single-stim,s483
1384,1384,7,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",738,,-81466,probe,0.0,poldrack-single-stim,s491
1385,1385,11,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",322,,-76754,probe,1.0,poldrack-single-stim,s491
1386,1386,15,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",731,,-71843,probe,2.0,poldrack-single-stim,s491
1387,1387,19,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",713,,-66730,probe,3.0,poldrack-single-stim,s491
1388,1388,23,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",437,,-61417,probe,4.0,poldrack-single-stim,s491
1389,1389,27,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",361,,-56904,probe,5.0,poldrack-single-stim,s491
1390,1390,31,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",781,,-51391,probe,6.0,poldrack-single-stim,s491
1391,1391,35,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",489,,-46877,probe,7.0,poldrack-single-stim,s491
1392,1392,39,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",522,,-42363,probe,8.0,poldrack-single-stim,s491
1393,1393,43,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",496,,-37851,probe,9.0,poldrack-single-stim,s491
1394,1394,66,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",445,,7154,probe,0.0,poldrack-single-stim,s491
1395,1395,69,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",566,,11163,probe,1.0,poldrack-single-stim,s491
1396,1396,72,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",401,,15716,probe,2.0,poldrack-single-stim,s491
1397,1397,75,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",373,,19997,probe,3.0,poldrack-single-stim,s491
1398,1398,78,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",319,,24142,probe,4.0,poldrack-single-stim,s491
1399,1399,81,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",652,,28291,probe,5.0,poldrack-single-stim,s491
1400,1400,84,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",568,,32300,probe,6.0,poldrack-single-stim,s491
1401,1401,87,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",554,,36310,probe,7.0,poldrack-single-stim,s491
1402,1402,90,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",543,,40865,probe,8.0,poldrack-single-stim,s491
1403,1403,93,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",600,,45827,probe,9.0,poldrack-single-stim,s491
1404,1404,96,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",400,,50243,probe,10.0,poldrack-single-stim,s491
1405,1405,99,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",543,,54251,probe,11.0,poldrack-single-stim,s491
1406,1406,102,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",606,,58667,probe,12.0,poldrack-single-stim,s491
1407,1407,105,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",420,,63355,probe,13.0,poldrack-single-stim,s491
1408,1408,108,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",436,,67366,probe,14.0,poldrack-single-stim,s491
1409,1409,111,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",496,,71784,probe,15.0,poldrack-single-stim,s491
1410,1410,114,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",448,,76609,probe,16.0,poldrack-single-stim,s491
1411,1411,117,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",633,,81433,probe,17.0,poldrack-single-stim,s491
1412,1412,120,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",325,,85576,probe,18.0,poldrack-single-stim,s491
1413,1413,123,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",643,,89586,probe,19.0,poldrack-single-stim,s491
1414,1414,126,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",565,,94002,probe,20.0,poldrack-single-stim,s491
1415,1415,129,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",463,,98010,probe,21.0,poldrack-single-stim,s491
1416,1416,132,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",541,,102837,probe,22.0,poldrack-single-stim,s491
1417,1417,135,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",807,,106848,probe,23.0,poldrack-single-stim,s491
1418,1418,138,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",565,,112081,probe,24.0,poldrack-single-stim,s491
1419,1419,141,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",767,,116092,probe,25.0,poldrack-single-stim,s491
1420,1420,144,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",658,,120237,probe,26.0,poldrack-single-stim,s491
1421,1421,147,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",537,,124382,probe,27.0,poldrack-single-stim,s491
1422,1422,150,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",437,,128662,probe,28.0,poldrack-single-stim,s491
1423,1423,153,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",460,,132943,probe,29.0,poldrack-single-stim,s491
1424,1424,156,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",633,,136952,probe,30.0,poldrack-single-stim,s491
1425,1425,159,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",298,,141914,probe,31.0,poldrack-single-stim,s491
1426,1426,162,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",576,,146059,probe,32.0,poldrack-single-stim,s491
1427,1427,165,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",790,,150212,probe,33.0,poldrack-single-stim,s491
1428,1428,168,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",371,,154221,probe,34.0,poldrack-single-stim,s491
1429,1429,171,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",481,,158231,probe,35.0,poldrack-single-stim,s491
1430,1430,174,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",435,,163056,probe,36.0,poldrack-single-stim,s491
1431,1431,177,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",701,,167611,probe,37.0,poldrack-single-stim,s491
1432,1432,180,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",695,,174068,probe,38.0,poldrack-single-stim,s491
1433,1433,183,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",638,,178213,probe,39.0,poldrack-single-stim,s491
1434,1434,184,,,,,dot_pattern_expectancy,-1.0,none,-1,,185716,rest_block,,poldrack-single-stim,s491
1435,1435,188,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",584,,192869,probe,0.0,poldrack-single-stim,s491
1436,1436,191,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",480,,197013,probe,1.0,poldrack-single-stim,s491
1437,1437,194,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",569,,201022,probe,2.0,poldrack-single-stim,s491
1438,1438,197,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",538,,205033,probe,3.0,poldrack-single-stim,s491
1439,1439,200,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",440,,209450,probe,4.0,poldrack-single-stim,s491
1440,1440,203,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",434,,213596,probe,5.0,poldrack-single-stim,s491
1441,1441,206,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",466,,218150,probe,6.0,poldrack-single-stim,s491
1442,1442,209,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",542,,222430,probe,7.0,poldrack-single-stim,s491
1443,1443,212,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",492,,226439,probe,8.0,poldrack-single-stim,s491
1444,1444,215,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",482,,231128,probe,9.0,poldrack-single-stim,s491
1445,1445,218,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",503,,235135,probe,10.0,poldrack-single-stim,s491
1446,1446,221,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",351,,241319,probe,11.0,poldrack-single-stim,s491
1447,1447,224,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",352,,245462,probe,12.0,poldrack-single-stim,s491
1448,1448,227,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",414,,249606,probe,13.0,poldrack-single-stim,s491
1449,1449,230,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",371,,253617,probe,14.0,poldrack-single-stim,s491
1450,1450,233,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",669,,258031,probe,15.0,poldrack-single-stim,s491
1451,1451,236,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",607,,262176,probe,16.0,poldrack-single-stim,s491
1452,1452,239,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",386,,266187,probe,17.0,poldrack-single-stim,s491
1453,1453,242,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",482,,270604,probe,18.0,poldrack-single-stim,s491
1454,1454,245,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",490,,275295,probe,19.0,poldrack-single-stim,s491
1455,1455,248,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",640,,279578,probe,20.0,poldrack-single-stim,s491
1456,1456,251,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",673,,283586,probe,21.0,poldrack-single-stim,s491
1457,1457,254,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",468,,287595,probe,22.0,poldrack-single-stim,s491
1458,1458,257,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",424,,292150,probe,23.0,poldrack-single-stim,s491
1459,1459,260,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",517,,297521,probe,24.0,poldrack-single-stim,s491
1460,1460,263,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",402,,301532,probe,25.0,poldrack-single-stim,s491
1461,1461,266,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",398,,305812,probe,26.0,poldrack-single-stim,s491
1462,1462,269,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",511,,310092,probe,27.0,poldrack-single-stim,s491
